Wilayah Jawa Barat,Bulan_Tahun,Tahun,Kelompok Pengeluaran IHK,IHK Value
Kota Bandung,July-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,July-2020,2020,Perawatan Pribadi & Jasa Lainnya,111.78
Kota Bandung,June-2020,2020,Umum,105.23
Kota Bandung,June-2020,2020,"Makanan, Minuman & Tembakau",108.52
Kota Bandung,June-2020,2020,Pakaian & Alas Kaki,106.46
Kota Bandung,June-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.98
Kota Bandung,June-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.38
Kota Bandung,June-2020,2020,Kesehatan,109.12
Kota Bandung,June-2020,2020,Transportasi,99.87
Kota Bandung,June-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.55
Kota Bandung,June-2020,2020,"Rekreasi, Olahraga & Budaya",103.55
Kota Bandung,June-2020,2020,Pendidikan,103.61
Kota Bandung,June-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,June-2020,2020,Perawatan Pribadi & Jasa Lainnya,110.45
Kota Bandung,May-2020,2020,Umum,104.8
Kota Bandung,May-2020,2020,"Makanan, Minuman & Tembakau",106.99
Kota Bandung,May-2020,2020,Pakaian & Alas Kaki,106.46
Kota Bandung,May-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.98
Kota Bandung,May-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.37
Kota Bandung,May-2020,2020,Kesehatan,109.12
Kota Bandung,May-2020,2020,Transportasi,99.53
Kota Bandung,May-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.55
Kota Bandung,May-2020,2020,"Rekreasi, Olahraga & Budaya",103.55
Kota Bandung,May-2020,2020,Pendidikan,103.61
Kota Bandung,May-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,May-2020,2020,Perawatan Pribadi & Jasa Lainnya,110.52
Kota Bandung,April-2020,2020,Umum,105.06
Kota Bandung,April-2020,2020,"Makanan, Minuman & Tembakau",108.04
Kota Bandung,April-2020,2020,Pakaian & Alas Kaki,106.46
Kota Bandung,April-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.98
Kota Bandung,April-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.37
Kota Bandung,April-2020,2020,Kesehatan,109.12
Kota Bandung,April-2020,2020,Transportasi,99.41
Kota Bandung,April-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.55
Kota Bandung,April-2020,2020,"Rekreasi, Olahraga & Budaya",103.55
Kota Bandung,April-2020,2020,Pendidikan,103.61
Kota Bandung,April-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,April-2020,2020,Perawatan Pribadi & Jasa Lainnya,110.51
Kota Bandung,March-2020,2020,Umum,104.89
Kota Bandung,March-2020,2020,"Makanan, Minuman & Tembakau",107.6
Kota Bandung,March-2020,2020,Pakaian & Alas Kaki,106.46
Kota Bandung,March-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.98
Kota Bandung,March-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.15
Kota Bandung,March-2020,2020,Kesehatan,109.12
Kota Bandung,March-2020,2020,Transportasi,99.79
Kota Bandung,March-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.55
Kota Bandung,March-2020,2020,"Rekreasi, Olahraga & Budaya",103.55
Kota Bandung,March-2020,2020,Pendidikan,103.61
Kota Bandung,March-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,March-2020,2020,Perawatan Pribadi & Jasa Lainnya,108.74
Kota Bandung,February-2020,2020,Umum,104.63
Kota Bandung,February-2020,2020,"Makanan, Minuman & Tembakau",106.59
Kota Bandung,February-2020,2020,Pakaian & Alas Kaki,106.53
Kota Bandung,February-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.98
Kota Bandung,February-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.23
Kota Bandung,February-2020,2020,Kesehatan,109.07
Kota Bandung,February-2020,2020,Transportasi,100.39
Kota Bandung,February-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.55
Kota Bandung,February-2020,2020,"Rekreasi, Olahraga & Budaya",103.55
Kota Bandung,February-2020,2020,Pendidikan,103.61
Kota Bandung,February-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,February-2020,2020,Perawatan Pribadi & Jasa Lainnya,107.38
Kota Bandung,January-2020,2020,Umum,104.26
Kota Bandung,January-2020,2020,"Makanan, Minuman & Tembakau",105.24
Kota Bandung,January-2020,2020,Pakaian & Alas Kaki,106.53
Kota Bandung,January-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.93
Kota Bandung,January-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",106.58
Kota Bandung,January-2020,2020,Kesehatan,109.05
Kota Bandung,January-2020,2020,Transportasi,101.12
Kota Bandung,January-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.55
Kota Bandung,January-2020,2020,"Rekreasi, Olahraga & Budaya",103.65
Kota Bandung,January-2020,2020,Pendidikan,103.61
Kota Bandung,January-2020,2020,Penyediaan Makanan & Minuman - Restoran,103.84
Kota Bandung,January-2020,2020,Perawatan Pribadi & Jasa Lainnya,106.46
Kota Cirebon,December-2020,2020,Umum,103.34
Kota Cirebon,December-2020,2020,"Makanan, Minuman & Tembakau",105.96
Kota Cirebon,December-2020,2020,Pakaian & Alas Kaki,103.26
Kota Cirebon,December-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.62
Kota Cirebon,December-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.95
Kota Cirebon,December-2020,2020,Kesehatan,111.42
Kota Cirebon,December-2020,2020,Transportasi,100.4
Kota Cirebon,December-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",98.86
Kota Cirebon,December-2020,2020,"Rekreasi, Olahraga & Budaya",109.33
Kota Cirebon,December-2020,2020,Pendidikan,102.81
Kota Cirebon,December-2020,2020,Penyediaan Makanan & Minuman - Restoran,102.11
Kota Cirebon,December-2020,2020,Perawatan Pribadi & Jasa Lainnya,107.87
Kota Cirebon,November-2020,2020,Umum,102.84
Kota Cirebon,November-2020,2020,"Makanan, Minuman & Tembakau",104.42
Kota Cirebon,November-2020,2020,Pakaian & Alas Kaki,103.19
Kota Cirebon,November-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.58
Kota Cirebon,November-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.85
Kota Cirebon,November-2020,2020,Kesehatan,111.42
Kota Cirebon,November-2020,2020,Transportasi,100.11
Kota Cirebon,November-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",98.86
Kota Cirebon,November-2020,2020,"Rekreasi, Olahraga & Budaya",109.33
Kota Cirebon,November-2020,2020,Pendidikan,102.81
Kota Cirebon,November-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.79
Kota Cirebon,November-2020,2020,Perawatan Pribadi & Jasa Lainnya,107.9
Kota Cirebon,October-2020,2020,Umum,102.5
Kota Cirebon,October-2020,2020,"Makanan, Minuman & Tembakau",103.18
Kota Cirebon,October-2020,2020,Pakaian & Alas Kaki,103.22
Kota Cirebon,October-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.69
Kota Cirebon,October-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.4
Kota Cirebon,October-2020,2020,Kesehatan,111.39
Kota Cirebon,October-2020,2020,Transportasi,100.21
Kota Cirebon,October-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.19
Kota Cirebon,October-2020,2020,"Rekreasi, Olahraga & Budaya",109.33
Kota Cirebon,October-2020,2020,Pendidikan,102.81
Kota Cirebon,October-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.68
Kota Cirebon,October-2020,2020,Perawatan Pribadi & Jasa Lainnya,107.64
Kota Cirebon,September-2020,2020,Umum,102.49
Kota Cirebon,September-2020,2020,"Makanan, Minuman & Tembakau",103.18
Kota Cirebon,September-2020,2020,Pakaian & Alas Kaki,103.16
Kota Cirebon,September-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.74
Kota Cirebon,September-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.22
Kota Cirebon,September-2020,2020,Kesehatan,110.54
Kota Cirebon,September-2020,2020,Transportasi,100.4
Kota Cirebon,September-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.19
Kota Cirebon,September-2020,2020,"Rekreasi, Olahraga & Budaya",108.6
Kota Cirebon,September-2020,2020,Pendidikan,102.81
Kota Cirebon,September-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.56
Kota Cirebon,September-2020,2020,Perawatan Pribadi & Jasa Lainnya,107.87
Kota Cirebon,August-2020,2020,Umum,102.75
Kota Cirebon,August-2020,2020,"Makanan, Minuman & Tembakau",104.06
Kota Cirebon,August-2020,2020,Pakaian & Alas Kaki,103.16
Kota Cirebon,August-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.77
Kota Cirebon,August-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.22
Kota Cirebon,August-2020,2020,Kesehatan,110.54
Kota Cirebon,August-2020,2020,Transportasi,100.4
Kota Cirebon,August-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.31
Kota Cirebon,August-2020,2020,"Rekreasi, Olahraga & Budaya",108.6
Kota Cirebon,August-2020,2020,Pendidikan,102.81
Kota Cirebon,August-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.56
Kota Cirebon,August-2020,2020,Perawatan Pribadi & Jasa Lainnya,108.03
Kota Cirebon,July-2020,2020,Umum,102.99
Kota Cirebon,July-2020,2020,"Makanan, Minuman & Tembakau",105.51
Kota Cirebon,July-2020,2020,Pakaian & Alas Kaki,103.17
Kota Cirebon,July-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.69
Kota Cirebon,July-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.41
Kota Cirebon,July-2020,2020,Kesehatan,107.28
Kota Cirebon,July-2020,2020,Transportasi,100.07
Kota Cirebon,July-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.45
Kota Cirebon,July-2020,2020,"Rekreasi, Olahraga & Budaya",108.6
Kota Cirebon,July-2020,2020,Pendidikan,102.78
Kota Cirebon,July-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.56
Kota Cirebon,July-2020,2020,Perawatan Pribadi & Jasa Lainnya,106.92
Kota Cirebon,June-2020,2020,Umum,103.11
Kota Cirebon,June-2020,2020,"Makanan, Minuman & Tembakau",106.58
Kota Cirebon,June-2020,2020,Pakaian & Alas Kaki,103.13
Kota Cirebon,June-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.69
Kota Cirebon,June-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.14
Kota Cirebon,June-2020,2020,Kesehatan,107.28
Kota Cirebon,June-2020,2020,Transportasi,99.86
Kota Cirebon,June-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.02
Kota Cirebon,June-2020,2020,"Rekreasi, Olahraga & Budaya",107.01
Kota Cirebon,June-2020,2020,Pendidikan,102.78
Kota Cirebon,June-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.18
Kota Cirebon,June-2020,2020,Perawatan Pribadi & Jasa Lainnya,106.3
Kota Cirebon,May-2020,2020,Umum,102.65
Kota Cirebon,May-2020,2020,"Makanan, Minuman & Tembakau",105.42
Kota Cirebon,May-2020,2020,Pakaian & Alas Kaki,103.05
Kota Cirebon,May-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.64
Kota Cirebon,May-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.43
Kota Cirebon,May-2020,2020,Kesehatan,106.53
Kota Cirebon,May-2020,2020,Transportasi,99.65
Kota Cirebon,May-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.11
Kota Cirebon,May-2020,2020,"Rekreasi, Olahraga & Budaya",104.82
Kota Cirebon,May-2020,2020,Pendidikan,102.78
Kota Cirebon,May-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.18
Kota Cirebon,May-2020,2020,Perawatan Pribadi & Jasa Lainnya,105.57
Kota Cirebon,April-2020,2020,Umum,102.74
Kota Cirebon,April-2020,2020,"Makanan, Minuman & Tembakau",105.92
Kota Cirebon,April-2020,2020,Pakaian & Alas Kaki,103.06
Kota Cirebon,April-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.64
Kota Cirebon,April-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.37
Kota Cirebon,April-2020,2020,Kesehatan,106.53
Kota Cirebon,April-2020,2020,Transportasi,99.65
Kota Cirebon,April-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.11
Kota Cirebon,April-2020,2020,"Rekreasi, Olahraga & Budaya",104.81
Kota Cirebon,April-2020,2020,Pendidikan,102.78
Kota Cirebon,April-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.18
Kota Cirebon,April-2020,2020,Perawatan Pribadi & Jasa Lainnya,104.75
Kota Cirebon,March-2020,2020,Umum,102.72
Kota Cirebon,March-2020,2020,"Makanan, Minuman & Tembakau",106.0
Kota Cirebon,March-2020,2020,Pakaian & Alas Kaki,103.07
Kota Cirebon,March-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.59
Kota Cirebon,March-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.4
Kota Cirebon,March-2020,2020,Kesehatan,106.53
Kota Cirebon,March-2020,2020,Transportasi,99.65
Kota Cirebon,March-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.11
Kota Cirebon,March-2020,2020,"Rekreasi, Olahraga & Budaya",104.81
Kota Cirebon,March-2020,2020,Pendidikan,102.78
Kota Cirebon,March-2020,2020,Penyediaan Makanan & Minuman - Restoran,101.18
Kota Cirebon,March-2020,2020,Perawatan Pribadi & Jasa Lainnya,104.11
Kota Cirebon,February-2020,2020,Umum,102.42
Kota Cirebon,February-2020,2020,"Makanan, Minuman & Tembakau",105.16
Kota Cirebon,February-2020,2020,Pakaian & Alas Kaki,103.05
Kota Cirebon,February-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.57
Kota Cirebon,February-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.36
Kota Cirebon,February-2020,2020,Kesehatan,106.53
Kota Cirebon,February-2020,2020,Transportasi,99.57
Kota Cirebon,February-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.11
Kota Cirebon,February-2020,2020,"Rekreasi, Olahraga & Budaya",104.81
Kota Cirebon,February-2020,2020,Pendidikan,102.78
Kota Cirebon,February-2020,2020,Penyediaan Makanan & Minuman - Restoran,100.82
Kota Cirebon,February-2020,2020,Perawatan Pribadi & Jasa Lainnya,103.84
Kota Cirebon,January-2020,2020,Umum,102.25
Kota Cirebon,January-2020,2020,"Makanan, Minuman & Tembakau",104.51
Kota Cirebon,January-2020,2020,Pakaian & Alas Kaki,103.04
Kota Cirebon,January-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.48
Kota Cirebon,January-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.4
Kota Cirebon,January-2020,2020,Kesehatan,106.47
Kota Cirebon,January-2020,2020,Transportasi,100.02
Kota Cirebon,January-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.25
Kota Cirebon,January-2020,2020,"Rekreasi, Olahraga & Budaya",104.81
Kota Cirebon,January-2020,2020,Pendidikan,102.78
Kota Cirebon,January-2020,2020,Penyediaan Makanan & Minuman - Restoran,100.82
Kota Cirebon,January-2020,2020,Perawatan Pribadi & Jasa Lainnya,103.31
Kota Cirebon,December-2020,2020,Umum,108.03
Kota Cirebon,December-2020,2020,"Makanan, Minuman & Tembakau",109.39
Kota Cirebon,December-2020,2020,Pakaian & Alas Kaki,110.69
Kota Cirebon,December-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.87
Kota Cirebon,December-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.17
Kota Cirebon,December-2020,2020,Kesehatan,115.35
Kota Cirebon,December-2020,2020,Transportasi,106.45
Kota Cirebon,December-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",100.05
Kota Cirebon,December-2020,2020,"Rekreasi, Olahraga & Budaya",107.29
Kota Cirebon,December-2020,2020,Pendidikan,113.99
Kota Cirebon,December-2020,2020,Penyediaan Makanan & Minuman - Restoran,113.13
Kota Cirebon,December-2020,2020,Perawatan Pribadi & Jasa Lainnya,117.13
Kota Cirebon,November-2020,2020,Umum,107.25
Kota Cirebon,November-2020,2020,"Makanan, Minuman & Tembakau",106.87
Kota Cirebon,November-2020,2020,Pakaian & Alas Kaki,110.69
Kota Cirebon,November-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.87
Kota Cirebon,November-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.2
Kota Cirebon,November-2020,2020,Kesehatan,115.35
Kota Cirebon,November-2020,2020,Transportasi,106.14
Kota Cirebon,November-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",100.05
Kota Cirebon,November-2020,2020,"Rekreasi, Olahraga & Budaya",107.29
Kota Cirebon,November-2020,2020,Pendidikan,113.99
Kota Cirebon,November-2020,2020,Penyediaan Makanan & Minuman - Restoran,110.87
Kota Cirebon,November-2020,2020,Perawatan Pribadi & Jasa Lainnya,117.5
Kota Cirebon,October-2020,2020,Umum,106.95
Kota Cirebon,October-2020,2020,"Makanan, Minuman & Tembakau",106.21
Kota Cirebon,October-2020,2020,Pakaian & Alas Kaki,110.09
Kota Cirebon,October-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.78
Kota Cirebon,October-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.09
Kota Cirebon,October-2020,2020,Kesehatan,111.73
Kota Cirebon,October-2020,2020,Transportasi,106.12
Kota Cirebon,October-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.73
Kota Cirebon,October-2020,2020,"Rekreasi, Olahraga & Budaya",106.82
Kota Cirebon,October-2020,2020,Pendidikan,113.99
Kota Cirebon,October-2020,2020,Penyediaan Makanan & Minuman - Restoran,110.71
Kota Cirebon,October-2020,2020,Perawatan Pribadi & Jasa Lainnya,117.79
Kota Cirebon,September-2020,2020,Umum,106.94
Kota Cirebon,September-2020,2020,"Makanan, Minuman & Tembakau",106.11
Kota Cirebon,September-2020,2020,Pakaian & Alas Kaki,110.04
Kota Cirebon,September-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.85
Kota Cirebon,September-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.03
Kota Cirebon,September-2020,2020,Kesehatan,111.73
Kota Cirebon,September-2020,2020,Transportasi,106.12
Kota Cirebon,September-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.73
Kota Cirebon,September-2020,2020,"Rekreasi, Olahraga & Budaya",106.88
Kota Cirebon,September-2020,2020,Pendidikan,113.99
Kota Cirebon,September-2020,2020,Penyediaan Makanan & Minuman - Restoran,110.62
Kota Cirebon,September-2020,2020,Perawatan Pribadi & Jasa Lainnya,118.14
Kota Cirebon,August-2020,2020,Umum,106.97
Kota Cirebon,August-2020,2020,"Makanan, Minuman & Tembakau",106.94
Kota Cirebon,August-2020,2020,Pakaian & Alas Kaki,110.04
Kota Cirebon,August-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.18
Kota Cirebon,August-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",103.92
Kota Cirebon,August-2020,2020,Kesehatan,111.73
Kota Cirebon,August-2020,2020,Transportasi,106.13
Kota Cirebon,August-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.73
Kota Cirebon,August-2020,2020,"Rekreasi, Olahraga & Budaya",106.88
Kota Cirebon,August-2020,2020,Pendidikan,113.99
Kota Cirebon,August-2020,2020,Penyediaan Makanan & Minuman - Restoran,110.52
Kota Cirebon,August-2020,2020,Perawatan Pribadi & Jasa Lainnya,118.52
Kota Cirebon,July-2020,2020,Umum,106.98
Kota Cirebon,July-2020,2020,"Makanan, Minuman & Tembakau",108.24
Kota Cirebon,July-2020,2020,Pakaian & Alas Kaki,110.07
Kota Cirebon,July-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.21
Kota Cirebon,July-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",103.92
Kota Cirebon,July-2020,2020,Kesehatan,111.73
Kota Cirebon,July-2020,2020,Transportasi,106.13
Kota Cirebon,July-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.73
Kota Cirebon,July-2020,2020,"Rekreasi, Olahraga & Budaya",106.9
Kota Cirebon,July-2020,2020,Pendidikan,112.08
Kota Cirebon,July-2020,2020,Penyediaan Makanan & Minuman - Restoran,110.25
Kota Cirebon,July-2020,2020,Perawatan Pribadi & Jasa Lainnya,116.05
Kota Cirebon,June-2020,2020,Umum,106.99
Kota Cirebon,June-2020,2020,"Makanan, Minuman & Tembakau",108.62
Kota Cirebon,June-2020,2020,Pakaian & Alas Kaki,110.07
Kota Cirebon,June-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.31
Kota Cirebon,June-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.02
Kota Cirebon,June-2020,2020,Kesehatan,111.73
Kota Cirebon,June-2020,2020,Transportasi,106.14
Kota Cirebon,June-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",99.91
Kota Cirebon,June-2020,2020,"Rekreasi, Olahraga & Budaya",106.9
Kota Cirebon,June-2020,2020,Pendidikan,112.08
Kota Cirebon,June-2020,2020,Penyediaan Makanan & Minuman - Restoran,109.81
Kota Cirebon,June-2020,2020,Perawatan Pribadi & Jasa Lainnya,114.38
Kota Cirebon,May-2020,2020,Umum,106.48
Kota Cirebon,May-2020,2020,"Makanan, Minuman & Tembakau",108.05
Kota Cirebon,May-2020,2020,Pakaian & Alas Kaki,109.67
Kota Cirebon,May-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.58
Kota Cirebon,May-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",103.94
Kota Cirebon,May-2020,2020,Kesehatan,111.13
Kota Cirebon,May-2020,2020,Transportasi,104.57
Kota Cirebon,May-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",100.7
Kota Cirebon,May-2020,2020,"Rekreasi, Olahraga & Budaya",106.06
Kota Cirebon,May-2020,2020,Pendidikan,112.08
Kota Cirebon,May-2020,2020,Penyediaan Makanan & Minuman - Restoran,108.05
Kota Cirebon,May-2020,2020,Perawatan Pribadi & Jasa Lainnya,113.36
Kota Cirebon,April-2020,2020,Umum,106.56
Kota Cirebon,April-2020,2020,"Makanan, Minuman & Tembakau",108.62
Kota Cirebon,April-2020,2020,Pakaian & Alas Kaki,109.68
Kota Cirebon,April-2020,2020,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.17
Kota Cirebon,April-2020,2020,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",104.08
Kota Cirebon,April-2020,2020,Kesehatan,111.13
Kota Cirebon,April-2020,2020,Transportasi,104.69
Kota Cirebon,April-2020,2020,"Informasi, Komunikasi & Jasa Keuangan",100.82
Kota Cirebon,April-2020,2020,"Rekreasi, Olahraga & Budaya",106.1
Kota Cirebon,April-2020,2020,Pendidikan,112.08
Kota Cirebon,April-2020,2020,Penyediaan Makanan & Minuman - Restoran,107.88
Kota Cirebon,April-2020,2020,Perawatan Pribadi & Jasa Lainnya,114.03
Kota Cirebon,March-2020,2020,Umum,106.29
Kota Cirebon,March-2020,2020,"Makanan, Minuman & Tembakau",108.61
Kota Cirebon,March-2020,2020,Pakaian & Alas Kaki,109.41
