Wilayah Jawa Barat,Bulan_Tahun,Tahun,Kelompok Pengeluaran IHK,IHK Value
Kota Bandung,March-2017,2017,Umum,126.35
Kota Bandung,March-2017,2017,Bahan Makanan,142.32
Kota Bandung,March-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",130.2
Kota Bandung,March-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",119.22
Kota Bandung,March-2017,2017,Sandang,105.61
Kota Bandung,March-2017,2017,Kesehatan,122.37
Kota Bandung,March-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",117.44
Kota Bandung,March-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",131.61
Kota Bandung,February-2017,2017,Umum,126.37
Kota Bandung,February-2017,2017,Bahan Makanan,142.95
Kota Bandung,February-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",130.14
Kota Bandung,February-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",119.0
Kota Bandung,February-2017,2017,Sandang,105.47
Kota Bandung,February-2017,2017,Kesehatan,122.37
Kota Bandung,February-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",117.44
Kota Bandung,February-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",131.6
Kota Bandung,January-2017,2017,Umum,125.89
Kota Bandung,January-2017,2017,Bahan Makanan,142.93
Kota Bandung,January-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",128.92
Kota Bandung,January-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",118.3
Kota Bandung,January-2017,2017,Sandang,105.3
Kota Bandung,January-2017,2017,Kesehatan,122.23
Kota Bandung,January-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",117.27
Kota Bandung,January-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",131.36
Kota Cirebon,December-2017,2017,Umum,126.44
Kota Cirebon,December-2017,2017,Bahan Makanan,140.6
Kota Cirebon,December-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.07
Kota Cirebon,December-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",124.02
Kota Cirebon,December-2017,2017,Sandang,112.49
Kota Cirebon,December-2017,2017,Kesehatan,114.3
Kota Cirebon,December-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.68
Kota Cirebon,December-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.72
Kota Cirebon,November-2017,2017,Umum,125.73
Kota Cirebon,November-2017,2017,Bahan Makanan,137.22
Kota Cirebon,November-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",122.98
Kota Cirebon,November-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",124.11
Kota Cirebon,November-2017,2017,Sandang,111.65
Kota Cirebon,November-2017,2017,Kesehatan,114.24
Kota Cirebon,November-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.66
Kota Cirebon,November-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.72
Kota Cirebon,October-2017,2017,Umum,125.53
Kota Cirebon,October-2017,2017,Bahan Makanan,136.92
Kota Cirebon,October-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",122.56
Kota Cirebon,October-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",124.01
Kota Cirebon,October-2017,2017,Sandang,111.61
Kota Cirebon,October-2017,2017,Kesehatan,114.28
Kota Cirebon,October-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.58
Kota Cirebon,October-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.65
Kota Cirebon,September-2017,2017,Umum,125.44
Kota Cirebon,September-2017,2017,Bahan Makanan,137.55
Kota Cirebon,September-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",122.14
Kota Cirebon,September-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",123.5
Kota Cirebon,September-2017,2017,Sandang,111.06
Kota Cirebon,September-2017,2017,Kesehatan,114.33
Kota Cirebon,September-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.58
Kota Cirebon,September-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.93
Kota Cirebon,August-2017,2017,Umum,125.61
Kota Cirebon,August-2017,2017,Bahan Makanan,138.31
Kota Cirebon,August-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",121.98
Kota Cirebon,August-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",123.61
Kota Cirebon,August-2017,2017,Sandang,111.41
Kota Cirebon,August-2017,2017,Kesehatan,114.78
Kota Cirebon,August-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.56
Kota Cirebon,August-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.95
Kota Cirebon,July-2017,2017,Umum,125.96
Kota Cirebon,July-2017,2017,Bahan Makanan,140.17
Kota Cirebon,July-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",121.93
Kota Cirebon,July-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",123.66
Kota Cirebon,July-2017,2017,Sandang,111.5
Kota Cirebon,July-2017,2017,Kesehatan,114.62
Kota Cirebon,July-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.58
Kota Cirebon,July-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.93
Kota Cirebon,June-2017,2017,Umum,124.79
Kota Cirebon,June-2017,2017,Bahan Makanan,139.97
Kota Cirebon,June-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",120.39
Kota Cirebon,June-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.47
Kota Cirebon,June-2017,2017,Sandang,111.84
Kota Cirebon,June-2017,2017,Kesehatan,113.67
Kota Cirebon,June-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",126.39
Kota Cirebon,June-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.63
Kota Cirebon,May-2017,2017,Umum,123.83
Kota Cirebon,May-2017,2017,Bahan Makanan,138.59
Kota Cirebon,May-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",119.28
Kota Cirebon,May-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",120.16
Kota Cirebon,May-2017,2017,Sandang,110.58
Kota Cirebon,May-2017,2017,Kesehatan,113.73
Kota Cirebon,May-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",126.39
Kota Cirebon,May-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.41
Kota Cirebon,April-2017,2017,Umum,123.04
Kota Cirebon,April-2017,2017,Bahan Makanan,136.22
Kota Cirebon,April-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",119.39
Kota Cirebon,April-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",118.92
Kota Cirebon,April-2017,2017,Sandang,110.94
Kota Cirebon,April-2017,2017,Kesehatan,113.6
Kota Cirebon,April-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",126.33
Kota Cirebon,April-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.94
Kota Cirebon,March-2017,2017,Umum,122.55
Kota Cirebon,March-2017,2017,Bahan Makanan,135.77
Kota Cirebon,March-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",119.36
Kota Cirebon,March-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",117.51
Kota Cirebon,March-2017,2017,Sandang,110.68
Kota Cirebon,March-2017,2017,Kesehatan,113.07
Kota Cirebon,March-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",126.17
Kota Cirebon,March-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.8
Kota Cirebon,February-2017,2017,Umum,122.7
Kota Cirebon,February-2017,2017,Bahan Makanan,136.71
Kota Cirebon,February-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",119.22
Kota Cirebon,February-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",117.5
Kota Cirebon,February-2017,2017,Sandang,110.66
Kota Cirebon,February-2017,2017,Kesehatan,113.26
Kota Cirebon,February-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",126.17
Kota Cirebon,February-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.8
Kota Cirebon,January-2017,2017,Umum,122.18
Kota Cirebon,January-2017,2017,Bahan Makanan,137.53
Kota Cirebon,January-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",118.83
Kota Cirebon,January-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",115.77
Kota Cirebon,January-2017,2017,Sandang,109.94
Kota Cirebon,January-2017,2017,Kesehatan,112.0
Kota Cirebon,January-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",126.17
Kota Cirebon,January-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.27
Kota Cirebon,December-2017,2017,Umum,126.77
Kota Cirebon,December-2017,2017,Bahan Makanan,141.98
Kota Cirebon,December-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",128.43
Kota Cirebon,December-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.92
Kota Cirebon,December-2017,2017,Sandang,116.49
Kota Cirebon,December-2017,2017,Kesehatan,114.16
Kota Cirebon,December-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",121.43
Kota Cirebon,December-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.01
Kota Cirebon,November-2017,2017,Umum,126.24
Kota Cirebon,November-2017,2017,Bahan Makanan,139.98
Kota Cirebon,November-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",127.9
Kota Cirebon,November-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.82
Kota Cirebon,November-2017,2017,Sandang,116.26
Kota Cirebon,November-2017,2017,Kesehatan,114.04
Kota Cirebon,November-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",121.47
Kota Cirebon,November-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.97
Kota Cirebon,October-2017,2017,Umum,126.22
Kota Cirebon,October-2017,2017,Bahan Makanan,140.63
Kota Cirebon,October-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",127.23
Kota Cirebon,October-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.79
Kota Cirebon,October-2017,2017,Sandang,116.09
Kota Cirebon,October-2017,2017,Kesehatan,114.01
Kota Cirebon,October-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",121.45
Kota Cirebon,October-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.94
Kota Cirebon,September-2017,2017,Umum,126.13
Kota Cirebon,September-2017,2017,Bahan Makanan,140.39
Kota Cirebon,September-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",127.17
Kota Cirebon,September-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.78
Kota Cirebon,September-2017,2017,Sandang,115.83
Kota Cirebon,September-2017,2017,Kesehatan,113.61
Kota Cirebon,September-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",121.45
Kota Cirebon,September-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.93
Kota Cirebon,August-2017,2017,Umum,125.8
Kota Cirebon,August-2017,2017,Bahan Makanan,141.57
Kota Cirebon,August-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",125.87
Kota Cirebon,August-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.75
Kota Cirebon,August-2017,2017,Sandang,115.01
Kota Cirebon,August-2017,2017,Kesehatan,113.44
Kota Cirebon,August-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.68
Kota Cirebon,August-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.93
Kota Cirebon,July-2017,2017,Umum,125.93
Kota Cirebon,July-2017,2017,Bahan Makanan,142.23
Kota Cirebon,July-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",125.84
Kota Cirebon,July-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.78
Kota Cirebon,July-2017,2017,Sandang,114.16
Kota Cirebon,July-2017,2017,Kesehatan,112.66
Kota Cirebon,July-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.58
Kota Cirebon,July-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",124.32
Kota Cirebon,June-2017,2017,Umum,126.11
Kota Cirebon,June-2017,2017,Bahan Makanan,142.54
Kota Cirebon,June-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",125.54
Kota Cirebon,June-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.78
Kota Cirebon,June-2017,2017,Sandang,113.91
Kota Cirebon,June-2017,2017,Kesehatan,112.69
Kota Cirebon,June-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.45
Kota Cirebon,June-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",125.42
Kota Cirebon,May-2017,2017,Umum,124.99
Kota Cirebon,May-2017,2017,Bahan Makanan,140.96
Kota Cirebon,May-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",124.37
Kota Cirebon,May-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",120.94
Kota Cirebon,May-2017,2017,Sandang,112.24
Kota Cirebon,May-2017,2017,Kesehatan,112.39
Kota Cirebon,May-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.2
Kota Cirebon,May-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.94
Kota Cirebon,April-2017,2017,Umum,124.65
Kota Cirebon,April-2017,2017,Bahan Makanan,139.73
Kota Cirebon,April-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",124.31
Kota Cirebon,April-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",120.59
Kota Cirebon,April-2017,2017,Sandang,112.34
Kota Cirebon,April-2017,2017,Kesehatan,112.49
Kota Cirebon,April-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.13
Kota Cirebon,April-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.93
Kota Cirebon,March-2017,2017,Umum,124.55
Kota Cirebon,March-2017,2017,Bahan Makanan,141.41
Kota Cirebon,March-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.8
Kota Cirebon,March-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",119.72
Kota Cirebon,March-2017,2017,Sandang,111.45
Kota Cirebon,March-2017,2017,Kesehatan,112.44
Kota Cirebon,March-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.12
Kota Cirebon,March-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.58
Kota Cirebon,February-2017,2017,Umum,124.26
Kota Cirebon,February-2017,2017,Bahan Makanan,140.44
Kota Cirebon,February-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.66
Kota Cirebon,February-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",119.29
Kota Cirebon,February-2017,2017,Sandang,111.33
Kota Cirebon,February-2017,2017,Kesehatan,112.4
Kota Cirebon,February-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.18
Kota Cirebon,February-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.75
Kota Cirebon,January-2017,2017,Umum,124.05
Kota Cirebon,January-2017,2017,Bahan Makanan,141.45
Kota Cirebon,January-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.11
Kota Cirebon,January-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",118.54
Kota Cirebon,January-2017,2017,Sandang,110.38
Kota Cirebon,January-2017,2017,Kesehatan,112.19
Kota Cirebon,January-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",118.19
Kota Cirebon,January-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",123.38
Kota Depok,December-2017,2017,Umum,129.24
Kota Depok,December-2017,2017,Bahan Makanan,142.53
Kota Depok,December-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",135.38
Kota Depok,December-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",123.16
Kota Depok,December-2017,2017,Sandang,112.62
Kota Depok,December-2017,2017,Kesehatan,126.26
Kota Depok,December-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",108.31
Kota Depok,December-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.88
Kota Depok,November-2017,2017,Umum,128.46
Kota Depok,November-2017,2017,Bahan Makanan,139.93
Kota Depok,November-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",134.44
Kota Depok,November-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",122.58
Kota Depok,November-2017,2017,Sandang,112.9
Kota Depok,November-2017,2017,Kesehatan,126.1
Kota Depok,November-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",108.23
Kota Depok,November-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.91
Kota Depok,October-2017,2017,Umum,128.31
Kota Depok,October-2017,2017,Bahan Makanan,139.18
Kota Depok,October-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",134.36
Kota Depok,October-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",122.61
Kota Depok,October-2017,2017,Sandang,112.92
Kota Depok,October-2017,2017,Kesehatan,126.1
Kota Depok,October-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",108.23
Kota Depok,October-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.86
Kota Depok,September-2017,2017,Umum,128.56
Kota Depok,September-2017,2017,Bahan Makanan,140.64
Kota Depok,September-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",134.38
Kota Depok,September-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",122.52
Kota Depok,September-2017,2017,Sandang,113.03
Kota Depok,September-2017,2017,Kesehatan,126.13
Kota Depok,September-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",108.23
Kota Depok,September-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.88
Kota Depok,August-2017,2017,Umum,128.55
Kota Depok,August-2017,2017,Bahan Makanan,141.91
Kota Depok,August-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",133.72
Kota Depok,August-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",122.35
Kota Depok,August-2017,2017,Sandang,111.42
Kota Depok,August-2017,2017,Kesehatan,126.16
Kota Depok,August-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",107.94
Kota Depok,August-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.85
Kota Depok,July-2017,2017,Umum,128.83
Kota Depok,July-2017,2017,Bahan Makanan,143.98
Kota Depok,July-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",133.66
Kota Depok,July-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",122.24
Kota Depok,July-2017,2017,Sandang,111.07
Kota Depok,July-2017,2017,Kesehatan,126.01
Kota Depok,July-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",107.5
Kota Depok,July-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.84
Kota Depok,June-2017,2017,Umum,128.34
Kota Depok,June-2017,2017,Bahan Makanan,142.99
Kota Depok,June-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",133.24
Kota Depok,June-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",121.86
Kota Depok,June-2017,2017,Sandang,110.44
Kota Depok,June-2017,2017,Kesehatan,125.91
Kota Depok,June-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",106.34
Kota Depok,June-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",134.84
Kota Depok,May-2017,2017,Umum,127.11
Kota Depok,May-2017,2017,Bahan Makanan,141.59
Kota Depok,May-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",133.02
Kota Depok,May-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",120.46
Kota Depok,May-2017,2017,Sandang,106.1
Kota Depok,May-2017,2017,Kesehatan,125.69
Kota Depok,May-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",106.29
Kota Depok,May-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",133.27
Kota Depok,April-2017,2017,Umum,126.47
Kota Depok,April-2017,2017,Bahan Makanan,139.74
Kota Depok,April-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",132.3
Kota Depok,April-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",120.1
Kota Depok,April-2017,2017,Sandang,105.86
Kota Depok,April-2017,2017,Kesehatan,125.68
Kota Depok,April-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",106.23
Kota Depok,April-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",132.86
Kota Depok,March-2017,2017,Umum,126.19
Kota Depok,March-2017,2017,Bahan Makanan,140.8
Kota Depok,March-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",131.73
Kota Depok,March-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",119.01
Kota Depok,March-2017,2017,Sandang,105.49
Kota Depok,March-2017,2017,Kesehatan,125.09
Kota Depok,March-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",106.23
Kota Depok,March-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",132.72
Kota Depok,February-2017,2017,Umum,126.13
Kota Depok,February-2017,2017,Bahan Makanan,141.52
Kota Depok,February-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",131.71
Kota Depok,February-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",118.63
Kota Depok,February-2017,2017,Sandang,105.47
Kota Depok,February-2017,2017,Kesehatan,125.09
Kota Depok,February-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",105.84
Kota Depok,February-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",132.54
Kota Depok,January-2017,2017,Umum,125.42
Kota Depok,January-2017,2017,Bahan Makanan,141.48
Kota Depok,January-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",130.36
Kota Depok,January-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",117.52
Kota Depok,January-2017,2017,Sandang,105.14
Kota Depok,January-2017,2017,Kesehatan,124.08
Kota Depok,January-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",105.41
Kota Depok,January-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",132.09
Kota Tasikmalaya,December-2017,2017,Umum,129.26
Kota Tasikmalaya,December-2017,2017,Bahan Makanan,143.74
Kota Tasikmalaya,December-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.87
Kota Tasikmalaya,December-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",127.01
Kota Tasikmalaya,December-2017,2017,Sandang,124.52
Kota Tasikmalaya,December-2017,2017,Kesehatan,133.0
Kota Tasikmalaya,December-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.53
Kota Tasikmalaya,December-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",128.32
Kota Tasikmalaya,November-2017,2017,Umum,128.61
Kota Tasikmalaya,November-2017,2017,Bahan Makanan,140.76
Kota Tasikmalaya,November-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.87
Kota Tasikmalaya,November-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",126.95
Kota Tasikmalaya,November-2017,2017,Sandang,124.52
Kota Tasikmalaya,November-2017,2017,Kesehatan,131.26
Kota Tasikmalaya,November-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.71
Kota Tasikmalaya,November-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",127.73
Kota Tasikmalaya,October-2017,2017,Umum,128.44
Kota Tasikmalaya,October-2017,2017,Bahan Makanan,140.26
Kota Tasikmalaya,October-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.74
Kota Tasikmalaya,October-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",127.01
Kota Tasikmalaya,October-2017,2017,Sandang,124.04
Kota Tasikmalaya,October-2017,2017,Kesehatan,131.0
Kota Tasikmalaya,October-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.63
Kota Tasikmalaya,October-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",127.51
Kota Tasikmalaya,September-2017,2017,Umum,128.54
Kota Tasikmalaya,September-2017,2017,Bahan Makanan,141.62
Kota Tasikmalaya,September-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.62
Kota Tasikmalaya,September-2017,2017,"Perumahan, Air, Listrik, Gas dan Bahan Bakar",126.98
Kota Tasikmalaya,September-2017,2017,Sandang,123.12
Kota Tasikmalaya,September-2017,2017,Kesehatan,130.97
Kota Tasikmalaya,September-2017,2017,"Pendidikan, Rekreasi dan Olah Raga",128.54
Kota Tasikmalaya,September-2017,2017,"Transpor, Komunikasi dan Jasa Keuangan",127.44
Kota Tasikmalaya,August-2017,2017,Umum,128.23
Kota Tasikmalaya,August-2017,2017,Bahan Makanan,140.87
Kota Tasikmalaya,August-2017,2017,"Makanan Jadi, Minuman, Rokok dan Tembakau",123.53
